Realité,10,40,50,60,1140,1160,1180,1280,1281,1300,1301,1302,1320,1560,1920,1940,2060,2220,2280,2403,2462,2522,2582,2583,2585,2705,2905
10,0.3879668049792531,0.014522821576763486,0.0,0.0,0.002074688796680498,0.002074688796680498,0.0,0.012448132780082987,0.006224066390041493,0.002074688796680498,0.0,0.0,0.002074688796680498,0.0,0.0,0.0,0.0,0.0,0.44190871369294604,0.10580912863070539,0.0,0.006224066390041493,0.0,0.0,0.0,0.016597510373443983,0.0
40,0.10540540540540541,0.6135135135135135,0.04054054054054054,0.0,0.013513513513513514,0.02972972972972973,0.0,0.016216216216216217,0.016216216216216217,0.005405405405405406,0.0,0.0,0.002702702702702703,0.0,0.0,0.0,0.008108108108108109,0.0,0.12702702702702703,0.002702702702702703,0.010810810810810811,0.0,0.002702702702702703,0.0,0.0,0.002702702702702703,0.002702702702702703
50,0.0,0.053003533568904596,0.8586572438162544,0.0035335689045936395,0.0176678445229682,0.0,0.0,0.01060070671378092,0.0035335689045936395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007067137809187279,0.0,0.007067137809187279,0.0,0.028268551236749116,0.0035335689045936395,0.0,0.0,0.0035335689045936395,0.0,0.0035335689045936395
60,0.0,0.013986013986013986,0.04895104895104895,0.8531468531468531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.006993006993006993,0.0
1140,0.02843601895734597,0.045023696682464455,0.0,0.0,0.6943127962085308,0.016587677725118485,0.011848341232227487,0.07582938388625593,0.002369668246445498,0.0,0.0,0.002369668246445498,0.002369668246445498,0.0,0.0,0.0,0.0071090047393364926,0.0,0.08530805687203792,0.011848341232227487,0.002369668246445498,0.011848341232227487,0.0,0.002369668246445498,0.0,0.0,0.0
1160,0.01892744479495268,0.007886435331230283,0.0,0.0,0.00473186119873817,0.919558359621451,0.0,0.0,0.0031545741324921135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03943217665615142,0.006309148264984227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,0.07476635514018691,0.037383177570093455,0.009345794392523364,0.0,0.07476635514018691,0.0,0.4766355140186916,0.056074766355140186,0.08411214953271028,0.0,0.0,0.0,0.018691588785046728,0.0,0.0,0.0,0.009345794392523364,0.0,0.14018691588785046,0.018691588785046728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,0.006631299734748011,0.014588859416445624,0.003978779840848806,0.001326259946949602,0.0610079575596817,0.005305039787798408,0.001326259946949602,0.6485411140583555,0.07824933687002653,0.07427055702917772,0.0,0.009283819628647215,0.025198938992042442,0.002652519893899204,0.0,0.0,0.013262599469496022,0.001326259946949602,0.025198938992042442,0.006631299734748011,0.0,0.011936339522546418,0.001326259946949602,0.001326259946949602,0.002652519893899204,0.002652519893899204,0.001326259946949602
1281,0.03142857142857143,0.05142857142857143,0.002857142857142857,0.0,0.017142857142857144,0.037142857142857144,0.017142857142857144,0.23142857142857143,0.4742857142857143,0.0,0.005714285714285714,0.008571428571428572,0.005714285714285714,0.0,0.0,0.0,0.022857142857142857,0.002857142857142857,0.045714285714285714,0.005714285714285714,0.002857142857142857,0.017142857142857144,0.002857142857142857,0.0,0.0,0.017142857142857144,0.0
1300,0.0012391573729863693,0.004956629491945477,0.0012391573729863693,0.0,0.0,0.0,0.0012391573729863693,0.01858736059479554,0.0,0.9405204460966543,0.0,0.0012391573729863693,0.0012391573729863693,0.0012391573729863693,0.0,0.0,0.0012391573729863693,0.0,0.023543990086741014,0.0024783147459727386,0.0,0.0,0.0,0.0,0.0012391573729863693,0.0,0.0
1301,0.0,0.008064516129032258,0.0,0.0,0.008064516129032258,0.0,0.0,0.016129032258064516,0.008064516129032258,0.0,0.9193548387096774,0.008064516129032258,0.024193548387096774,0.0,0.0,0.0,0.0,0.0,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,0.009925558312655087,0.0024813895781637717,0.0,0.0,0.0024813895781637717,0.0024813895781637717,0.0,0.06699751861042183,0.01240694789081886,0.0,0.0,0.7965260545905707,0.01488833746898263,0.009925558312655087,0.007444168734491315,0.0,0.01240694789081886,0.0,0.004962779156327543,0.0024813895781637717,0.0024813895781637717,0.009925558312655087,0.01488833746898263,0.019851116625310174,0.007444168734491315,0.0,0.0
1320,0.011834319526627219,0.0,0.0039447731755424065,0.0,0.0,0.0,0.0,0.04142011834319527,0.011834319526627219,0.0019723865877712033,0.0,0.0039447731755424065,0.8106508875739645,0.013806706114398421,0.011834319526627219,0.007889546351084813,0.03747534516765286,0.0,0.009861932938856016,0.0039447731755424065,0.0,0.011834319526627219,0.013806706114398421,0.0,0.0039447731755424065,0.0,0.0
1560,0.003821656050955414,0.0,0.0,0.0,0.0012738853503184713,0.0,0.0,0.007643312101910828,0.0,0.0012738853503184713,0.0,0.0,0.02165605095541401,0.7987261146496816,0.01910828025477707,0.0012738853503184713,0.06878980891719745,0.0012738853503184713,0.007643312101910828,0.0025477707006369425,0.0,0.007643312101910828,0.04331210191082802,0.0,0.014012738853503185,0.0,0.0
1920,0.005763688760806916,0.0,0.0,0.0,0.0,0.0,0.0,0.002881844380403458,0.0,0.0,0.0,0.0,0.01440922190201729,0.010086455331412104,0.9135446685878963,0.0,0.03314121037463977,0.0,0.002881844380403458,0.002881844380403458,0.0,0.0,0.010086455331412104,0.002881844380403458,0.001440922190201729,0.0,0.0
1940,0.014492753623188406,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.007246376811594203,0.0,0.0,0.0,0.007246376811594203,0.021739130434782608,0.0,0.0,0.8115942028985508,0.007246376811594203,0.0,0.06521739130434782,0.007246376811594203,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.0
2060,0.0035460992907801418,0.0,0.002364066193853428,0.0,0.0070921985815602835,0.0,0.0,0.01182033096926714,0.0,0.001182033096926714,0.001182033096926714,0.0035460992907801418,0.015366430260047281,0.04964539007092199,0.03900709219858156,0.001182033096926714,0.7872340425531915,0.001182033096926714,0.010638297872340425,0.001182033096926714,0.0,0.013002364066193853,0.027186761229314422,0.002364066193853428,0.018912529550827423,0.002364066193853428,0.0
2220,0.008403361344537815,0.008403361344537815,0.0,0.0,0.008403361344537815,0.0,0.0,0.04201680672268908,0.0,0.0,0.0,0.0,0.025210084033613446,0.0,0.0,0.0,0.01680672268907563,0.8403361344537815,0.008403361344537815,0.008403361344537815,0.0,0.008403361344537815,0.008403361344537815,0.0,0.01680672268907563,0.0,0.0
2280,0.05789473684210526,0.003947368421052632,0.0,0.0,0.0013157894736842105,0.003947368421052632,0.0,0.002631578947368421,0.0,0.002631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868421052631579,0.05263157894736842,0.0,0.002631578947368421,0.0,0.0,0.0,0.003947368421052632,0.0
2403,0.06086956521739131,0.008695652173913044,0.0,0.0,0.0037267080745341614,0.004968944099378882,0.0,0.0,0.0012422360248447205,0.0012422360248447205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17515527950310558,0.7267080745341615,0.0012422360248447205,0.0037267080745341614,0.0,0.0012422360248447205,0.0,0.011180124223602485,0.0
2462,0.016194331983805668,0.15384615384615385,0.07692307692307693,0.0,0.012145748987854251,0.016194331983805668,0.0,0.012145748987854251,0.008097165991902834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008097165991902834,0.032388663967611336,0.6639676113360324,0.0,0.0,0.0,0.0,0.0,0.0
